,KM Driven,Fuel Type,Transmission Type,Ownership,Price(in Lakhs),Brand,Model_Only,Car Age
7020,96990,Petrol,Manual,2,2.97,Toyota,Etios,10
7021,45330,Petrol,Manual,1,8.5,Hyundai,Creta,6
7022,37860,Petrol,Manual,1,5.0,Renault,TRIBER,3
7023,35000,Diesel,Manual,1,5.07,Mahindra,XUV500,10
7024,51290,Petrol,Manual,1,4.5,Maruti,Dzire,7
7025,64000,Petrol,Manual,2,3.55,Ford,Figo Aspire,8
7026,97590,Petrol,Manual,2,1.15,Maruti,Alto,15
7027,7320,Petrol,Manual,1,11.66,Tata,NEXON,2
7028,13290,Petrol,Manual,1,6.0,Maruti,Swift,6
7029,120000,Diesel,Manual,4,0.7,Tata,Indica Vista,13
7030,11850,Petrol,Manual,1,6.52,Hyundai,Elite i20,6
7031,54500,Petrol,Manual,1,2.92,Hyundai,Grand i10,10
7032,44100,Petrol,Manual,3,3.0,Hyundai,Grand i10,8
7033,25720,Petrol,Manual,2,1.39,Hyundai,i10,14
7034,110000,Petrol,Manual,1,6.5,Hyundai,NEW I20,4
7035,160000,Diesel,Manual,1,5.0,Mahindra,TUV300,7
7036,99050,Diesel,Manual,1,12.0,Mahindra,Scorpio,4
7037,48640,Petrol,Manual,1,5.5,Maruti,Baleno,3
7038,570000,Petrol,Manual,1,3.5,Hyundai,Grand i10,9
7039,36500,Petrol,Manual,1,6.12,Honda,City,8
7040,83310,Petrol,Manual,1,4.75,Maruti,Baleno,8
7041,12650,Diesel,Manual,1,13.0,Tata,Harrier,4
7042,17410,Petrol,Manual,2,5.0,Hyundai,GRAND I10 NIOS,3
7043,120000,Petrol,Manual,1,4.09,Maruti,IGNIS,7
7044,69890,Petrol,Auto,1,3.5,Maruti,Wagon R 1.0,7
7045,59710,Petrol,Manual,2,4.73,Honda,City,11
7046,160000,Diesel,Manual,1,4.5,Mahindra,Bolero,6
7047,53250,Diesel,Manual,1,2.5,Tata,Indigo ECS,8
7048,52690,Petrol,Manual,1,3.35,Hyundai,NEW SANTRO,7
7049,64400,Petrol,Manual,2,3.67,Maruti,Ciaz,9
7050,280000,Diesel,Manual,1,11.5,Mahindra,Scorpio,7
7051,24030,Petrol,Manual,1,3.87,Maruti,Baleno,10
7052,110000,Diesel,Manual,1,9.5,Mahindra,XUV500,7
7053,98090,Diesel,Auto,1,6.48,Maruti,Vitara Brezza,6
7054,49220,Diesel,Manual,1,5.36,Nissan,Terrano,10
7055,69210,Petrol,Manual,2,2.5,Maruti,Wagon R 1.0,13
7056,22870,Petrol,Manual,1,6.04,Tata,ALTROZ,4
7057,72380,Diesel,Manual,2,3.12,Chevrolet,Cruze,12
7058,85500,Diesel,Manual,2,8.0,Mahindra,XUV500,7
7059,100000,Diesel,Manual,1,7.5,Mahindra,XUV500,10
7060,50550,Diesel,Manual,1,7.0,Tata,Hexa,7
7061,58840,Petrol,Manual,1,5.23,Ford,Ecosport,8
7062,19930,Petrol,Auto,2,5.88,Renault,Duster,7
7063,49760,Petrol,Manual,1,6.82,Maruti,S Cross,4
7064,33840,Diesel,Manual,1,16.5,Tata,Harrier,5
7065,97970,Diesel,Manual,2,3.44,Tata,Zest,7
7066,87800,Diesel,Manual,2,3.95,Ford,Ecosport,10
7067,67740,Petrol,Manual,1,5.5,Renault,TRIBER,3
7068,8730,Petrol,Manual,1,10.5,Maruti,Grand Vitara,1
7069,240000,Diesel,Manual,1,1.62,Mahindra,Xylo,13
7070,11840,Diesel,Manual,1,8.8,Mahindra,BOLERO NEO,1
7071,120000,Petrol,Manual,1,4.57,Honda,Amaze,6
7072,88220,Petrol,Manual,1,3.91,Hyundai,Grand i10,7
7073,8119,Petrol,Auto,1,11.5,Tata,NEXON,1
7074,44570,Petrol,Manual,1,6.5,Hyundai,Creta,8
7075,59920,Diesel,Manual,2,3.67,Mahindra,XUV500,11
7076,59900,Diesel,Manual,1,8.3,Mahindra,BOLERO NEO,2
7077,59060,Petrol,Manual,1,7.5,KIA,SONET,4
7078,59830,Diesel,Manual,2,11.31,Hyundai,Verna,3
7079,160000,Diesel,Manual,2,6.06,Hyundai,Creta,9
7080,56780,Petrol,Manual,1,3.0,Toyota,Corolla Altis,14
7081,83140,Diesel,Auto,2,8.29,Hyundai,Creta,7
7082,79940,Diesel,Manual,1,6.85,Mahindra,XUV500,9
7083,95780,Diesel,Manual,3,3.45,Renault,Duster,11
7084,41030,Petrol,Manual,1,11.5,Skoda,SLAVIA,3
7085,190000,Diesel,Manual,1,5.5,Maruti,S Cross,7
7086,97640,Diesel,Manual,1,4.5,Maruti,S Cross,8
7087,9500,Petrol,Auto,1,46.0,BMW,5 Series,4
7088,72420,Petrol,Manual,2,13.99,Mahindra,XUV700,3
7089,60010,Diesel,Manual,2,8.75,Hyundai,Creta,6
7090,96180,Diesel,Manual,1,12.12,Jeep,Compass,6
7091,32860,Diesel,Manual,1,12.0,Force,Motors GURKHA,3
7092,90790,Petrol,Manual,3,3.2,Ford,Ecosport,10
7093,87610,Diesel,Manual,2,5.0,Ford,Ecosport,8
7094,210000,Diesel,Manual,1,10.16,Hyundai,Creta,6
7095,65780,Diesel,Manual,1,10.0,KIA,SELTOS,5
7096,45890,Diesel,Auto,1,8.81,Volkswagen,Vento,7
7097,25710,Petrol,Manual,1,11.0,Maruti,BREZZA,2
7098,81970,Diesel,Manual,2,3.4,Skoda,Rapid,11
7099,33400,Petrol,Manual,1,12.0,Skoda,KUSHAQ,2
7100,180000,Diesel,Auto,2,22.96,Toyota,Fortuner,7
7101,110000,Diesel,Manual,2,3.49,Toyota,Innova,14
7102,66800,Petrol,Auto,1,21.35,Volkswagen,TIGUAN,6
7103,50890,Diesel,Manual,1,15.53,MG,HECTOR,5
7104,37180,Petrol,Manual,1,10.5,Skoda,KUSHAQ,3
7105,27660,Petrol,Manual,1,5.21,Maruti,New Wagon-R,2
7106,43180,Petrol,Manual,1,11.68,Maruti,BREZZA,2
7107,23180,Petrol,Manual,1,4.5,Hyundai,Xcent,8
7108,95000,Petrol,Manual,1,6.44,Hyundai,AURA,4
7109,150000,Diesel,Manual,1,5.5,Maruti,Dzire,7
7110,71430,Petrol,Manual,1,5.44,Maruti,Dzire,8
7111,68540,Petrol,Manual,1,7.42,Toyota,URBAN CRUISER,4
7112,44750,Diesel,Manual,2,6.47,Ford,Ecosport,7
7113,98370,Diesel,Manual,1,6.84,Ford,FREESTYLE,4
7114,13640,Petrol,Manual,1,12.8,Skoda,KUSHAQ,2
7115,87410,Petrol,Auto,2,3.25,Maruti,Wagon R 1.0,7
7116,73390,Diesel,Auto,1,13.5,Hyundai,Creta,3
7117,79470,Diesel,Manual,1,6.0,Toyota,Innova,10
7118,190000,Petrol,Manual,1,3.09,Maruti,Swift Dzire,13
7119,60600,Petrol,Manual,1,4.2,Maruti,Swift Dzire,8
7120,24350,Diesel,Manual,1,13.5,Mahindra,Thar,2
7121,84020,Diesel,Manual,2,5.0,Mahindra,XUV500,12
7122,51430,Diesel,Manual,1,12.5,Jeep,Compass,6
7123,110000,Petrol,Manual,1,5.0,Maruti,Dzire,5
7124,190000,Diesel,Manual,1,3.5,Nissan,Terrano,11
7125,150000,Diesel,Manual,2,9.5,Toyota,Fortuner,12
7126,190000,Diesel,Manual,2,6.5,Mahindra,MARAZZO,6
7127,28650,Petrol,Manual,1,8.5,Maruti,XL6,6
7128,140000,Diesel,Manual,2,6.25,Toyota,Innova,12
7129,97660,Diesel,Manual,2,10.0,Mahindra,Scorpio,5
7130,35170,Diesel,Manual,1,14.5,Hyundai,Creta,3
7131,45130,Petrol,Manual,1,5.0,Maruti,IGNIS,4
7132,41530,Diesel,Auto,1,13.44,KIA,SELTOS,6
7133,30320,Hybrid,Auto,1,27.5,Toyota,INNOVA HYCROSS,2
7134,67220,Petrol,Auto,2,10.5,KIA,SELTOS,6
7135,72670,Petrol,Manual,1,15.3,MG,HECTOR PLUS,3
7136,42310,Diesel,Manual,1,13.0,Tata,Harrier,5
7137,16260,Petrol,Manual,1,9.33,Hyundai,NEW I20,2
7138,36890,Petrol,Manual,1,15.3,Hyundai,ALCAZAR,4
7139,130000,Diesel,Manual,1,13.37,MG,HECTOR,6
7140,30340,Petrol,Auto,1,20.0,Jeep,Compass,4
7141,98470,Diesel,Manual,1,4.51,Maruti,Dzire,8
7142,50510,Petrol,Auto,1,11.3,Volkswagen,TAIGUN,3
7143,32720,Petrol,Manual,1,11.5,Skoda,SLAVIA,3
7144,58400,Diesel,Manual,1,4.3,Hyundai,XCENT PRIME,7
7145,180000,Diesel,Manual,1,4.0,Maruti,S Cross,9
7146,53100,Diesel,Manual,2,5.5,Maruti,Vitara Brezza,9
7147,210000,Diesel,Manual,1,4.17,Mahindra,Bolero,11
7148,28270,Diesel,Manual,2,11.29,Jeep,Compass,7
7149,48770,Petrol,Auto,1,5.67,Maruti,Celerio X,7
7150,73930,Diesel,Auto,1,18.0,Tata,Safari,3
7151,120000,Diesel,Manual,1,5.64,Mahindra,Bolero,9
7152,100000,Diesel,Manual,1,13.0,MG,HECTOR PLUS,4
7153,17950,Diesel,Manual,1,10.5,KIA,SONET,3
7154,200000,Diesel,Manual,2,4.15,Toyota,Innova,13
7155,22220,Diesel,Manual,1,17.0,MG,HECTOR,3
7156,79900,Petrol,Auto,1,9.0,Honda,City,5
7157,4010,Petrol,Manual,1,19.27,Hyundai,ALCAZAR,1
7158,14810,Petrol,Manual,1,11.0,Maruti,BREZZA,1
7159,16040,Petrol,Auto,1,21.5,Mahindra,XUV700,3
7160,25460,Diesel,Manual,1,18.61,Mahindra,SCORPIO-N,1
7161,100000,Diesel,Manual,1,12.0,MG,HECTOR PLUS,4
7162,40600,Diesel,Auto,2,27.0,Jeep,Compass,3
7163,59620,Petrol,Auto,1,18.0,Skoda,Karoq,5
7164,40550,Diesel,Auto,1,24.0,Jeep,Compass,3
7165,45840,Diesel,Manual,2,13.0,Jeep,Compass,4
7166,63650,Petrol,Manual,1,5.08,Maruti,Eeco,4
7167,110000,Diesel,Manual,1,6.0,Tata,NEXON,6
7168,58100,Diesel,Manual,1,5.8,Maruti,Dzire,8
7169,65500,Diesel,Manual,1,14.0,Jeep,Compass,4
7170,110000,Diesel,Manual,2,2.49,Tata,Safari,11
7171,89080,Petrol,Manual,1,1.89,Maruti,Wagon R 1.0,9
7172,39680,Petrol,Manual,2,1.0,Ford,Figo,12
7173,110000,Diesel,Manual,1,12.89,Mahindra,XUV500,6
7174,77030,Diesel,Auto,2,8.9,Audi,A6,11
7175,220000,Petrol,Manual,1,4.52,Maruti,Baleno,7
7176,24770,Petrol,Manual,1,5.25,Maruti,Celerio,3
7177,14340,Petrol,Manual,1,6.0,Tata,PUNCH,1
7178,69080,Diesel,Manual,1,7.9,Hyundai,VENUE,3
7179,90020,Diesel,Manual,1,6.4,Skoda,Rapid,5
7180,35160,Petrol,Manual,1,12.15,Volkswagen,VIRTUS,3
7181,30920,Diesel,Manual,1,18.0,Mahindra,SCORPIO CLASSIC,1
7182,21630,Diesel,Manual,1,9.75,KIA,CARENS,3
7183,110000,Diesel,Manual,2,3.74,Maruti,Baleno,9
7184,49990,Petrol,Manual,1,1.6,Hyundai,i10,14
7185,99100,Petrol,Auto,2,1.63,Hyundai,i20,14
7186,140000,Petrol,Manual,1,3.8,Maruti,Baleno,7
7187,140000,Petrol,Manual,3,3.55,Maruti,Baleno,6
7188,79350,Diesel,Manual,3,15.01,Mahindra,Scorpio,4
7189,46910,Petrol,Manual,1,3.32,Maruti,Alto,3
7190,110000,Petrol,Manual,2,5.56,Hyundai,Verna,7
7191,74040,Diesel,Manual,1,1.42,Ford,Figo,12
7192,130000,Diesel,Manual,2,5.0,Mahindra,XUV300,5
7193,74910,Diesel,Manual,1,12.0,Mahindra,Thar,3
7194,120000,Petrol,Manual,1,0.3,Chevrolet,Spark,15
7195,190000,Petrol,Manual,2,4.96,Honda,City,8
7196,99320,Petrol,Manual,2,1.37,Hyundai,Santro Xing,13
7197,79000,Petrol,Manual,2,2.49,Maruti,Swift Dzire,12
7198,74420,Petrol,Manual,1,3.7,Maruti,Celerio,7
7199,27160,Petrol,Auto,1,5.57,Ford,Ecosport,7
7200,91210,Petrol,Manual,2,4.03,Hyundai,Elite i20,7
7201,79600,Petrol,Manual,1,2.25,Maruti,Swift Dzire,12
7202,96430,Petrol,Manual,1,0.98,Chevrolet,Beat,14
7203,160000,Diesel,Auto,4,18.28,Ford,Endeavour,7
7204,87800,Diesel,Manual,2,2.1,Hyundai,i20,11
7205,94900,Petrol,Manual,1,4.39,Maruti,Swift,6
7206,180000,Petrol,Manual,1,2.75,Maruti,Swift,12
7207,170000,Petrol,Manual,2,0.9,Hyundai,Santro Xing,15
7208,59310,Petrol,Manual,4,1.85,Maruti,Alto K10,10
7209,210000,Petrol,Manual,1,0.94,Maruti,Wagon R 1.0,14
7210,70570,Diesel,Manual,1,1.49,Hyundai,Grand i10,11
7211,41170,Petrol,Manual,1,1.8,Renault,Kwid,8
7212,8760,Petrol,Manual,1,4.81,Tata,Tiago,2
7213,97930,Petrol,Manual,2,1.66,Maruti,Wagon R 1.0,9
7214,36270,Petrol,Manual,1,5.42,Nissan,MAGNITE,3
7215,62610,Petrol,Manual,1,2.45,Maruti,Alto 800,7
7216,260000,Petrol,Manual,1,2.0,Honda,Amaze,9
7217,91980,Diesel,Manual,4,2.19,Honda,Amaze,9
7218,180000,Diesel,Manual,1,2.1,Honda,Amaze,11
7219,53140,Petrol,Manual,2,2.28,Maruti,Wagon R 1.0,10
7220,78200,Petrol,Manual,3,1.78,Maruti,Wagon R 1.0,10
7221,84440,Diesel,Manual,2,2.71,Hyundai,Grand i10,9
7222,92420,Diesel,Manual,3,2.23,Hyundai,Grand i10,10
7223,63510,Diesel,Manual,2,0.99,Chevrolet,Beat,10
7224,29500,Petrol,Manual,1,4.18,Honda,Amaze,6
7225,83030,Petrol,Manual,2,1.44,Maruti,Wagon R 1.0,11
7226,130000,Diesel,Manual,1,4.41,Maruti,Swift,8
7227,350000,Diesel,Manual,1,4.62,Volkswagen,Vento,10
7228,94630,Petrol,Manual,2,1.3,Toyota,Etios,14
7229,56570,Petrol,Manual,1,5.74,Nissan,MAGNITE,1
7230,140000,Petrol,Manual,5,1.0,Volkswagen,Polo,15
7231,170000,Petrol,Manual,1,2.99,Maruti,Eeco,6
7232,36910,Petrol,Manual,2,3.9,Tata,Tiago,4
7233,110000,Petrol,Manual,4,1.0,Hyundai,Santro Xing,13
7234,180000,Diesel,Manual,1,4.5,Hyundai,Creta,7
7235,83960,Diesel,Manual,2,3.38,Hyundai,Elite i20,8
7236,86490,Diesel,Manual,2,4.35,Maruti,Dzire,8
7237,130000,Petrol,Manual,3,1.3,Volkswagen,Vento,15
7238,88900,Diesel,Manual,1,3.0,Maruti,Swift Dzire,10
7239,180000,Diesel,Manual,2,2.25,Toyota,Etios,10
7240,110000,Diesel,Manual,1,3.0,Maruti,Swift Dzire,10
7241,77190,Petrol,Manual,2,1.32,Maruti,Alto 800,12
7242,53050,Petrol,Auto,4,3.05,Tata,Tiago,8
7243,120000,Diesel,Manual,1,4.79,Hyundai,Elite i20,8
7244,50950,Petrol,Manual,2,1.35,Maruti,Alto K10,14
7245,60470,Petrol,Manual,2,0.99,Hyundai,i10,14
7246,70000,Petrol,Manual,3,1.43,Hyundai,Eon,10
7247,75660,Petrol,Manual,2,2.46,Maruti,Alto K10,7
7248,39400,Petrol,Manual,2,5.33,Tata,TIGOR,3
7249,130000,Diesel,Manual,1,2.85,Honda,Amaze,10
7250,110000,Diesel,Manual,2,1.57,Tata,Zest,9
7251,160000,Petrol,Manual,2,1.21,Hyundai,i10,14
7252,170000,Diesel,Manual,2,1.28,Tata,Safari,15
7253,61510,Petrol,Manual,2,3.8,Honda,City,10
7254,160000,Diesel,Manual,3,2.18,Volkswagen,Polo,10
7255,75520,Petrol,Manual,2,1.9,Hyundai,i20,13
7256,140000,Diesel,Manual,3,1.46,Tata,Zest,10
7257,130000,Diesel,Manual,2,3.44,Tata,Tiago,6
7258,88750,Diesel,Manual,3,3.19,Ford,Ecosport,9
7259,120000,Petrol,Manual,2,3.6,Volkswagen,Polo,7
7260,160000,Petrol,Manual,2,1.0,Maruti,Wagon R 1.0,15
7261,180000,Petrol,Manual,1,2.27,Maruti,Celerio,10
7262,180000,Diesel,Manual,2,1.58,Honda,Amaze,12
7263,84200,Petrol,Manual,1,2.33,Maruti,Wagon R 1.0,10
7264,74520,Diesel,Manual,2,3.5,Ford,Ecosport,10
7265,300000,Diesel,Manual,1,1.5,Maruti,Swift Dzire,15
7266,180000,Diesel,Manual,1,1.17,Mahindra,Quanto,13
7267,220000,Diesel,Manual,3,2.1,Honda,Mobilio,11
7268,67840,Petrol,Manual,2,1.32,Volkswagen,Polo,14
7269,56500,Diesel,Manual,1,3.55,Maruti,Swift,10
7270,82320,Diesel,Manual,2,2.21,Maruti,Ritz,12
7271,13950,Petrol,Manual,1,7.5,Tata,PUNCH,4
7272,91010,Petrol,Manual,3,1.28,Volkswagen,Vento,15
7273,40240,Petrol,Manual,1,5.0,Nissan,MAGNITE,4
7274,59210,Petrol,Manual,2,1.87,Maruti,Alto K10,11
7275,120000,Diesel,Manual,1,4.65,Hyundai,Verna,9
7276,130000,Petrol,Manual,1,1.5,Maruti,Swift Dzire,13
7277,160000,Diesel,Manual,2,3.47,Hyundai,Elite i20,8
7278,100000,Petrol,Manual,2,4.39,Hyundai,Elite i20,8
7279,70450,Petrol,Manual,1,9.0,MG,ASTOR,3
7280,93540,Diesel,Auto,2,20.7,Toyota,Fortuner,8
7281,170000,Diesel,Manual,1,5.42,Maruti,Ciaz,8
7282,220000,Diesel,Manual,2,4.13,Ford,Ecosport,8
7283,100000,Diesel,Manual,1,4.92,Hyundai,Elite i20,7
7284,300000,Petrol,Manual,1,2.3,Mahindra,KUV 100 NXT,7
7285,120000,Diesel,Manual,1,1.5,Volkswagen,Polo,12
7286,120000,Petrol,Manual,1,4.1,Volkswagen,Polo,7
7287,85870,Petrol,Manual,2,2.79,Tata,Tiago,8
7288,180000,Diesel,Manual,3,4.5,Maruti,Swift,8
7289,61780,Petrol,Manual,1,5.1,Tata,TIGOR,3
7290,160000,Diesel,Auto,3,20.0,Toyota,Fortuner,7
7291,110000,Diesel,Manual,2,5.14,Ford,Ecosport,7
7292,59230,Diesel,Manual,1,5.0,Maruti,Vitara Brezza,8
7293,150000,Diesel,Manual,3,1.53,Tata,Safari,13
7294,44450,Petrol,Manual,1,7.54,Tata,NEXON,5
7295,85230,Diesel,Auto,1,7.08,Hyundai,Verna,7
7296,100000,Petrol,Manual,2,1.36,Hyundai,Santro Xing,13
7297,130000,Diesel,Manual,2,3.06,Hyundai,Elite i20,10
7298,130000,Diesel,Manual,1,5.0,Tata,NEXON,6
7299,160000,Diesel,Manual,1,4.99,Tata,NEXON,8
7300,97450,Diesel,Manual,1,4.0,Maruti,Vitara Brezza,7
7301,81560,Petrol,Manual,1,7.76,Hyundai,Verna,4
7302,61980,Petrol,Manual,1,1.38,Hyundai,i20,14
7303,110000,Petrol,Manual,4,0.87,Hyundai,i10,14
7304,78350,Petrol,Manual,3,1.39,Volkswagen,Polo,14
7305,150000,Petrol,Manual,2,1.0,Maruti,Wagon R 1.0,14
7306,130000,Diesel,Manual,2,2.9,Maruti,Swift,9
7307,100000,Petrol,Manual,1,1.79,Volkswagen,Polo,14
7308,80230,Petrol,Manual,4,0.8,Hyundai,i10,15
7309,110000,Petrol,Manual,2,1.54,Maruti,Swift,14
7310,130000,Diesel,Manual,2,2.6,Renault,Duster,10
7311,19470,Petrol,Manual,1,4.7,Renault,TRIBER,5
7312,30770,Petrol,Manual,1,12.34,MG,ASTOR,3
7313,75320,Diesel,Manual,1,2.25,Renault,Duster,11
7314,14400,Petrol,Auto,2,5.14,Renault,Kwid,3
7315,75020,Petrol,Manual,1,5.8,Tata,ALTROZ,4
7316,16930,Petrol,Manual,1,5.53,Nissan,MAGNITE,2
7317,89610,Petrol,Manual,3,1.08,Volkswagen,Polo,15
7318,85800,Petrol,Manual,1,0.71,Maruti,Alto K10,15
7319,110000,Petrol,Manual,2,4.28,Maruti,Baleno,8
7320,72910,Diesel,Manual,1,2.5,Ford,Figo Aspire,10
7321,36990,Petrol,Manual,1,3.0,Maruti,Alto,6
7322,200000,Petrol,Manual,1,0.99,Hyundai,i10,15
7323,110000,Diesel,Manual,1,7.5,KIA,SELTOS,5
7324,95240,Diesel,Auto,1,3.0,Volkswagen,Vento,10
7325,90480,Petrol,Manual,2,2.7,Hyundai,Grand i10,9
7326,170000,Diesel,Manual,1,2.82,Renault,Duster,12
7327,160000,Diesel,Manual,1,2.6,Toyota,Etios,10
7328,18470,Petrol,Manual,1,4.5,Maruti,Swift,6
7329,120000,Petrol,Manual,3,3.38,Renault,TRIBER,6
7330,100000,Diesel,Auto,1,5.5,Tata,NEXON,6
7331,88910,Diesel,Auto,2,4.75,Skoda,Rapid,8
7332,110000,Diesel,Manual,3,2.5,Maruti,Swift Dzire,8
7333,120000,Petrol,Manual,10,0.62,Maruti,Alto,14
7334,68040,Petrol,Auto,2,6.5,Toyota,URBAN CRUISER,4
7335,95400,Petrol,Manual,2,0.7,Hyundai,Santro Xing,14
7336,110000,Petrol,Auto,2,3.0,Maruti,Celerio,9
7337,74440,Diesel,Manual,1,4.97,Tata,NEXON,6
7338,25920,Petrol,Manual,1,6.1,Honda,Amaze,3
7339,160000,Diesel,Auto,1,25.69,Toyota,Fortuner,7
7340,120000,Diesel,Auto,2,6.0,Hyundai,Creta,9
7341,36330,Petrol,Manual,1,5.37,Tata,PUNCH,3
7342,58310,Petrol,Manual,1,8.0,Honda,City,4
7343,160000,Diesel,Manual,1,5.29,Tata,NEXON,6
7344,130000,Diesel,Manual,1,6.19,Skoda,Rapid,6
7345,45220,Diesel,Manual,2,13.76,Tata,Harrier,3
7346,130000,Diesel,Auto,2,8.92,Hyundai,Creta,6
7347,110000,Diesel,Manual,2,0.69,Ford,Ikon,15
7348,240000,Diesel,Auto,2,8.1,Toyota,Fortuner,12
7349,190000,Diesel,Manual,2,2.5,Honda,Mobilio,11
7350,74620,Diesel,Auto,1,9.3,Audi,A6,9
7351,190000,Petrol,Manual,2,2.42,Hyundai,Verna,11
7352,46630,Petrol,Manual,2,5.99,Hyundai,VENUE,6
